Year/Month/Day,Hour/Minute/Second,MPSAS,Temp(C),LunarAlt(deg),LunarPhase,Elapsed Time(min)
5/11/2018,3:45:31,18.14,27.3,2.2,0.2,477.317
5/11/2018,3:50:31,18.42,27.3,3.2,0.2,482.55
5/11/2018,3:55:31,18.09,27.3,4.1,0.2,487.867
5/11/2018,4:0:31,18.87,27.3,5.1,0.2,493.267
5/11/2018,4:5:31,19.32,27.3,6,0.2,498.783
5/11/2018,4:10:31,19.35,27.3,7,0.2,504.217
5/11/2018,4:15:31,19.41,27,7.9,0.2,509.567
5/11/2018,4:20:31,19.38,27,8.9,0.2,514.833
5/11/2018,4:25:31,19.37,26.7,9.8,0.2,520.017
5/11/2018,4:30:31,19.38,26.7,10.7,0.2,525.117
5/11/2018,4:35:31,19.37,26.7,11.7,0.2,530.133
5/11/2018,4:40:31,19.38,26.4,12.6,0.2,535.2
5/11/2018,4:45:31,19.39,26.4,13.5,0.2,540.35
5/11/2018,4:50:31,19.39,26.4,14.4,0.19,545.583
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
5.99,19.48,17.6273,18.735,13.49,26.4,37.7,29.1886,28.3,11.3,

5/11/2018 -- 5/12/2018
5/11/2018,20:5:38,-0.1,39.3,-47.1,0.15,0
5/11/2018,20:10:38,-0.1,39,-47.6,0.14,5.55
5/11/2018,20:15:38,6.06,38.6,-48.1,0.14,11.0167
5/11/2018,20:20:38,6.37,38,-48.7,0.14,16.4
5/11/2018,20:25:38,6.83,37.7,-49.1,0.14,21.7
5/11/2018,20:30:38,7.37,37.3,-49.6,0.14,26.9167
5/11/2018,20:35:38,8.05,37,-50.1,0.14,32.05
5/11/2018,20:40:38,8.7,36.7,-50.5,0.14,37.1
5/11/2018,20:45:38,9.5,36.4,-50.9,0.14,42.1333
5/11/2018,20:50:38,10.48,35.7,-51.2,0.14,47.25
5/11/2018,20:55:38,11.54,35.4,-51.6,0.14,52.45
5/11/2018,21:0:38,12.64,35.1,-51.9,0.14,57.7333
5/11/2018,21:5:38,13.78,34.8,-52.1,0.14,63.3667
5/11/2018,21:10:38,14.95,34.8,-52.4,0.14,68.9167
5/11/2018,21:15:38,16.05,34.4,-52.6,0.14,74.3833
5/11/2018,21:20:38,16.93,34.4,-52.8,0.14,79.7667
5/11/2018,21:25:38,17.62,34.1,-53,0.14,85.0667
5/11/2018,21:30:38,18.2,33.8,-53.1,0.14,90.2833
5/11/2018,21:35:38,18.64,33.8,-53.2,0.14,95.4167
5/11/2018,21:40:38,18.94,33.5,-53.2,0.14,100.467
5/11/2018,21:45:38,19.13,33.1,-53.3,0.14,105.5
5/11/2018,21:50:38,19.25,33.1,-53.3,0.14,110.617
5/11/2018,21:55:38,19.3,32.8,-53.2,0.14,115.817
5/11/2018,22:0:38,19.34,32.8,-53.1,0.14,121.1
5/11/2018,22:5:38,19.36,32.5,-53,0.14,126.733
5/11/2018,22:10:38,19.35,32.5,-52.9,0.14,132.283
5/11/2018,22:15:38,19.35,32.2,-52.7,0.14,137.75
5/11/2018,22:20:38,19.16,32.2,-52.5,0.14,143.133
5/11/2018,22:25:38,19.04,31.9,-52.3,0.14,148.433
5/11/2018,22:30:38,19.08,31.9,-52,0.14,153.65
5/11/2018,22:35:38,18.94,31.9,-51.8,0.14,158.783
5/11/2018,22:40:38,18.92,31.9,-51.4,0.14,163.833
5/11/2018,22:45:38,19,31.9,-51.1,0.14,168.867
5/11/2018,22:50:38,19.05,31.9,-50.7,0.14,173.983
5/11/2018,22:55:39,19.06,31.9,-50.3,0.14,179.167
5/11/2018,23:0:39,19.04,31.5,-49.9,0.14,184.433
5/11/2018,23:5:39,19.03,31.5,-49.4,0.14,190.083
5/11/2018,23:10:39,19.01,31.2,-49,0.14,195.65
5/11/2018,23:15:39,19.03,31.2,-48.4,0.14,201.133
5/11/2018,23:20:39,19.23,31.2,-47.9,0.14,206.533
5/11/2018,23:25:39,19.15,30.9,-47.4,0.13,211.85
5/11/2018,23:30:39,18.98,30.9,-46.8,0.13,217.083
5/11/2018,23:35:39,18.96,30.9,-46.2,0.13,222.233
5/11/2018,23:40:39,18.98,30.9,-45.6,0.13,227.3
5/11/2018,23:45:39,18.9,30.6,-45,0.13,232.317
5/11/2018,23:50:39,18.99,30.6,-44.4,0.13,237.417
5/11/2018,23:55:39,19.1,30.6,-43.7,0.13,242.6
5/12/2018,0:0:39,19.06,30.6,-43,0.13,247.867
5/12/2018,0:5:39,19.02,30.6,-42.3,0.13,253.517
5/12/2018,0:10:39,18.8,30.6,-41.6,0.13,259.083
5/12/2018,0:15:39,18.91,30.6,-40.9,0.13,264.567
5/12/2018,0:20:39,18.33,30.6,-40.2,0.13,269.967
5/12/2018,0:25:39,18.23,30.6,-39.4,0.13,275.283
5/12/2018,0:30:39,18.21,30.6,-38.7,0.13,280.517
5/12/2018,0:35:39,18.17,30.6,-37.9,0.13,285.667
5/12/2018,0:40:39,18.41,30.6,-37.1,0.13,290.733
5/12/2018,0:45:39,18.58,30.6,-36.3,0.13,295.75
5/12/2018,0:50:39,18.68,30.6,-35.5,0.13,300.85
5/12/2018,0:55:39,18.73,30.6,-34.7,0.13,306.033
5/12/2018,1:0:39,18.87,30.6,-33.9,0.13,311.3
5/12/2018,1:5:39,19.26,30.6,-33.1,0.13,316.95
5/12/2018,1:10:39,19.4,30.6,-32.2,0.13,322.517
5/12/2018,1:15:39,19.41,30.6,-31.4,0.13,328
5/12/2018,1:20:39,19.43,30.2,-30.5,0.13,333.4
5/12/2018,1:25:39,19.42,30.2,-29.7,0.13,338.717
5/12/2018,1:30:39,19.44,29.9,-28.8,0.13,343.95
5/12/2018,1:35:39,19.48,29.9,-27.9,0.13,349.1
5/12/2018,1:40:39,19.42,29.9,-27.1,0.13,354.167
5/12/2018,1:45:39,19.35,29.9,-26.2,0.13,359.183
5/12/2018,1:50:39,19.28,29.9,-25.3,0.13,364.283
5/12/2018,1:55:39,19.34,29.9,-24.4,0.13,369.467
5/12/2018,2:0:39,19.35,29.6,-23.5,0.13,374.733
5/12/2018,2:5:39,19.39,29.6,-22.6,0.13,380.383
5/12/2018,2:10:39,19.4,29.6,-21.7,0.13,385.95
5/12/2018,2:15:39,19.42,29.6,-20.7,0.13,391.433
5/12/2018,2:20:39,19.38,29.6,-19.8,0.13,396.833
5/12/2018,2:25:39,19.45,29.6,-18.9,0.13,402.15
5/12/2018,2:30:39,19.46,29.6,-18,0.13,407.383
5/12/2018,2:35:39,19.49,29.3,-17.1,0.13,412.533
5/12/2018,2:40:39,19.49,29.3,-16.1,0.13,417.6
5/12/2018,2:45:39,19.46,29.3,-15.2,0.12,422.617
5/12/2018,2:50:39,19.44,29,-14.2,0.12,427.717
5/12/2018,2:55:39,19.42,29,-13.3,0.12,432.9
5/12/2018,3:0:39,19.47,29,-12.4,0.12,438.167
5/12/2018,3:5:39,19.47,29,-11.4,0.12,443.817
5/12/2018,3:10:39,19.46,29,-10.5,0.12,449.383
5/12/2018,3:15:39,19.47,28.6,-9.5,0.12,454.867
5/12/2018,3:20:39,19.48,28.6,-8.6,0.12,460.267
5/12/2018,3:25:39,19.48,28.6,-7.6,0.12,465.583
5/12/2018,3:30:39,19.46,28.6,-6.6,0.12,470.817
5/12/2018,3:35:39,19.48,28.6,-5.7,0.12,475.967
5/12/2018,3:40:39,19.46,28.3,-4.7,0.12,481.033
5/12/2018,3:45:39,19.46,28.3,-3.8,0.12,486.05
5/12/2018,3:50:39,19.47,28.3,-2.8,0.12,491.15
5/12/2018,3:55:39,19.45,28.3,-1.9,0.12,496.333
5/12/2018,4:0:39,19.44,28.3,-0.9,0.12,501.6
5/12/2018,4:5:39,19.43,28,0.1,0.12,507.25
5/12/2018,4:10:39,19.44,28,1,0.12,512.817
5/12/2018,4:15:39,19.42,28,2,0.12,518.3
5/12/2018,4:20:39,19.4,28,3,0.12,523.7
5/12/2018,4:25:39,19.39,28,3.9,0.12,529.017
5/12/2018,4:30:39,19.41,28,4.9,0.12,534.25
5/12/2018,4:35:39,19.42,28,5.8,0.12,539.4
5/12/2018,4:40:39,19.38,28,6.8,0.12,544.467
5/12/2018,4:45:39,19.38,28,7.8,0.12,549.483
5/12/2018,4:50:39,19.36,28,8.7,0.12,554.583
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
-0.1,19.49,17.6758,18.21,19.59,28,39.3,31.2292,30.6,11.3,

5/12/2018 -- 5/13/2018
5/12/2018,20:10:40,-0.1,39,-37.7,0.08,0
5/12/2018,20:15:40,5.83,38.3,-38.4,0.08,5.5
5/12/2018,20:20:40,6.04,38.3,-39,0.08,10.9167
5/12/2018,20:25:40,6.3,38,-39.7,0.08,16.25
5/12/2018,20:30:40,6.73,38,-40.3,0.08,21.5
5/12/2018,20:35:40,7.39,37.3,-40.9,0.08,26.6667
5/12/2018,20:40:40,8.26,37,-41.4,0.08,31.75
5/12/2018,20:45:40,9.19,37,-42,0.08,36.75
5/12/2018,20:50:40,10.17,36.7,-42.6,0.08,41.8333
5/12/2018,20:55:40,11.15,36.4,-43.1,0.08,47
5/12/2018,21:0:40,12.13,36.4,-43.6,0.08,52.25
5/12/2018,21:5:40,13.16,36,-44.1,0.08,57.9167
5/12/2018,21:10:40,14.37,35.7,-44.5,0.08,63.5
5/12/2018,21:15:40,15.54,35.4,-45,0.08,69
5/12/2018,21:20:40,16.54,35.1,-45.4,0.08,74.4167
5/12/2018,21:25:40,17.37,35.1,-45.8,0.07,79.75
5/12/2018,21:30:40,18.01,34.8,-46.1,0.07,85
5/12/2018,21:35:40,18.44,34.4,-46.5,0.07,90.1667
5/12/2018,21:40:40,18.87,34.4,-46.8,0.07,95.25
5/12/2018,21:45:40,19.1,34.1,-47.1,0.07,100.25
5/12/2018,21:50:40,19.21,34.1,-47.4,0.07,105.333
5/12/2018,21:55:40,19.28,33.8,-47.6,0.07,110.5
5/12/2018,22:0:40,19.33,33.8,-47.8,0.07,115.75
5/12/2018,22:5:40,19.19,33.8,-48,0.07,121.417
5/12/2018,22:10:40,19.27,33.5,-48.1,0.07,127
5/12/2018,22:15:40,19.33,33.5,-48.3,0.07,132.5
5/12/2018,22:20:40,19.36,33.1,-48.4,0.07,137.917
5/12/2018,22:25:40,19.36,33.1,-48.4,0.07,143.25
5/12/2018,22:30:40,19.38,32.8,-48.5,0.07,148.5
5/12/2018,22:35:40,19.38,32.8,-48.5,0.07,153.667
5/12/2018,22:40:40,19.38,32.8,-48.5,0.07,158.75
5/12/2018,22:45:40,19.4,32.5,-48.4,0.07,163.75
5/12/2018,22:50:40,19.4,32.2,-48.3,0.07,168.833
5/12/2018,22:55:40,19.4,32.2,-48.2,0.07,174
5/12/2018,23:0:40,19.41,32.2,-48.1,0.07,179.25
5/12/2018,23:5:40,19.41,31.9,-47.9,0.07,184.917
5/12/2018,23:10:40,19.41,31.9,-47.7,0.07,190.5
5/12/2018,23:15:40,19.42,31.5,-47.5,0.07,196
5/12/2018,23:20:40,19.41,31.5,-47.3,0.07,201.417
5/12/2018,23:25:40,19.41,31.2,-47,0.07,206.75
5/12/2018,23:30:40,19.41,31.2,-46.7,0.07,212
5/12/2018,23:35:40,19.41,31.2,-46.4,0.07,217.167
5/12/2018,23:40:40,19.44,30.9,-46,0.07,222.25
5/12/2018,23:45:40,19.44,30.9,-45.6,0.07,227.25
5/12/2018,23:50:40,19.43,30.9,-45.2,0.07,232.333
5/12/2018,23:55:40,19.44,30.9,-44.8,0.07,237.5
5/13/2018,0:0:40,19.44,30.6,-44.3,0.07,242.75
5/13/2018,0:5:40,19.44,30.6,-43.9,0.07,248.417
5/13/2018,0:10:40,19.44,30.6,-43.4,0.07,254
5/13/2018,0:15:40,19.44,30.6,-42.9,0.07,259.5
5/13/2018,0:20:40,19.43,30.6,-42.3,0.07,264.917
5/13/2018,0:25:40,19.44,30.2,-41.8,0.07,270.25
5/13/2018,0:30:40,19.44,30.2,-41.2,0.07,275.5
5/13/2018,0:35:40,19.42,30.2,-40.6,0.07,280.667
5/13/2018,0:40:40,19.44,30.2,-40,0.07,285.75
5/13/2018,0:45:40,19.46,29.9,-39.4,0.07,290.75
5/13/2018,0:50:40,19.44,29.9,-38.7,0.07,295.833
5/13/2018,0:55:40,19.44,29.9,-38.1,0.07,301
5/13/2018,1:0:40,19.44,29.9,-37.4,0.07,306.25
5/13/2018,1:5:40,19.45,29.6,-36.7,0.07,311.917
5/13/2018,1:10:40,19.44,29.6,-36,0.07,317.5
5/13/2018,1:15:40,19.46,29.6,-35.3,0.07,323
5/13/2018,1:20:40,19.44,29.6,-34.6,0.07,328.417
5/13/2018,1:25:40,19.44,29.3,-33.9,0.07,333.75
5/13/2018,1:30:40,19.43,29.3,-33.1,0.07,339
5/13/2018,1:35:40,19.45,29.3,-32.4,0.07,344.167
5/13/2018,1:40:40,19.42,29.3,-31.6,0.07,349.25
5/13/2018,1:45:40,19.44,29.3,-30.8,0.06,354.25
5/13/2018,1:50:40,19.42,29.3,-30,0.06,359.333
5/13/2018,1:55:40,19.43,29,-29.2,0.06,364.5
5/13/2018,2:0:40,19.42,29,-28.4,0.06,369.75
5/13/2018,2:5:40,19.42,29,-27.6,0.06,375.417
5/13/2018,2:10:40,19.45,29,-26.8,0.06,381
5/13/2018,2:15:40,19.43,29,-25.9,0.06,386.5
5/13/2018,2:20:40,19.42,29,-25.1,0.06,391.917
5/13/2018,2:25:40,19.42,29,-24.2,0.06,397.25
5/13/2018,2:30:40,19.42,28.6,-23.4,0.06,402.5
5/13/2018,2:35:40,19.4,28.6,-22.5,0.06,407.667
5/13/2018,2:40:40,19.41,28.6,-21.7,0.06,412.75
5/13/2018,2:45:40,19.42,28.6,-20.8,0.06,417.75
5/13/2018,2:50:40,19.42,28.6,-19.9,0.06,422.833
5/13/2018,2:55:40,19.41,28.3,-19,0.06,428
5/13/2018,3:0:40,19.4,28.3,-18.1,0.06,433.25
5/13/2018,3:5:40,19.41,28.3,-17.2,0.06,438.917
5/13/2018,3:10:40,19.41,28.3,-16.3,0.06,444.5
5/13/2018,3:15:40,19.41,28.3,-15.4,0.06,450
5/13/2018,3:20:40,19.41,28.3,-14.5,0.06,455.417
5/13/2018,3:25:40,19.41,28,-13.6,0.06,460.75
5/13/2018,3:30:40,19.41,28,-12.7,0.06,466
5/13/2018,3:35:40,19.4,28,-11.7,0.06,471.167
5/13/2018,3:40:40,19.42,28,-10.8,0.06,476.25
5/13/2018,3:45:40,19.4,28,-9.9,0.06,481.25
5/13/2018,3:50:40,19.4,28,-9,0.06,486.333
5/13/2018,3:55:40,19.41,28,-8,0.06,491.5
5/13/2018,4:0:40,19.4,28,-7.1,0.06,496.75
5/13/2018,4:5:40,19.39,28,-6.1,0.06,502.417
5/13/2018,4:10:40,19.38,28,-5.2,0.06,508
5/13/2018,4:15:40,19.41,28,-4.3,0.06,513.5
5/13/2018,4:20:40,19.38,28,-3.3,0.06,518.917
5/13/2018,4:25:40,19.36,28,-2.4,0.06,524.25
5/13/2018,4:30:40,19.36,27.7,-1.4,0.06,529.5
5/13/2018,4:35:40,19.35,27.7,-0.5,0.06,534.667
5/13/2018,4:40:40,19.34,27.7,0.5,0.06,539.75
5/13/2018,4:45:40,19.33,27.7,1.5,0.06,544.75
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
-0.1,19.46,17.9265,19.44,19.56,27.7,39,31.2096,30.2,11.3,

5/13/2018 -- 5/14/2018
5/13/2018,20:10:42,5.88,39.6,-26.8,0.03,0
5/13/2018,20:15:42,6.15,39.3,-27.6,0.03,5.53333
5/13/2018,20:20:42,6.44,39,-28.3,0.03,10.9833
5/13/2018,20:25:42,6.85,38.6,-29,0.03,16.35
5/13/2018,20:30:42,7.34,38,-29.8,0.03,21.6333
5/13/2018,20:35:42,7.89,37.7,-30.5,0.03,26.8333
5/13/2018,20:40:42,8.5,37.3,-31.2,0.03,31.95
5/13/2018,20:45:42,9.27,37,-31.8,0.03,36.9833
5/13/2018,20:50:42,10.18,37,-32.5,0.03,42.0333
5/13/2018,20:55:42,11.2,36.7,-33.2,0.03,47.1667
5/13/2018,21:0:42,12.27,36.4,-33.8,0.03,52.3833
5/13/2018,21:5:42,13.39,36,-34.4,0.03,58.0833
5/13/2018,21:10:42,14.56,36,-35,0.03,63.7
5/13/2018,21:15:42,15.69,36,-35.6,0.03,69.2333
5/13/2018,21:20:42,16.65,35.7,-36.2,0.03,74.6833
5/13/2018,21:25:42,17.42,35.4,-36.7,0.03,80.05
5/13/2018,21:30:42,18.04,35.4,-37.3,0.03,85.3333
5/13/2018,21:35:42,18.51,35.1,-37.8,0.03,90.5333
5/13/2018,21:40:42,18.86,35.1,-38.3,0.03,95.65
5/13/2018,21:45:42,19.07,34.8,-38.8,0.03,100.683
5/13/2018,21:50:42,19.18,34.8,-39.3,0.03,105.733
5/13/2018,21:55:42,19.26,34.4,-39.7,0.03,110.867
5/13/2018,22:0:42,19.3,34.4,-40.1,0.03,116.083
5/13/2018,22:5:42,19.3,34.4,-40.5,0.03,121.783
5/13/2018,22:10:42,19.29,34.1,-40.9,0.03,127.4
5/13/2018,22:15:42,19.3,34.1,-41.3,0.03,132.933
5/13/2018,22:20:42,19.3,34.1,-41.6,0.03,138.383
5/13/2018,22:25:42,19.29,33.8,-41.9,0.03,143.75
5/13/2018,22:30:42,19.27,33.8,-42.2,0.03,149.033
5/13/2018,22:35:42,19.3,33.5,-42.5,0.03,154.233
5/13/2018,22:40:42,19.29,33.5,-42.7,0.03,159.35
5/13/2018,22:45:42,19.29,33.1,-43,0.03,164.383
5/13/2018,22:50:42,19.29,33.1,-43.1,0.03,169.433
5/13/2018,22:55:42,19.28,33.1,-43.3,0.03,174.567
5/13/2018,23:0:42,19.3,32.8,-43.5,0.03,179.783
5/13/2018,23:5:42,19.3,32.8,-43.6,0.03,185.483
5/13/2018,23:10:42,19.31,32.8,-43.7,0.03,191.1
5/13/2018,23:15:42,19.3,32.5,-43.7,0.03,196.633
5/13/2018,23:20:42,19.32,32.5,-43.8,0.02,202.083
5/13/2018,23:25:42,19.32,32.2,-43.8,0.02,207.45
5/13/2018,23:30:42,19.31,32.2,-43.7,0.02,212.733
5/13/2018,23:35:42,19.33,32.2,-43.7,0.02,217.933
5/13/2018,23:40:42,19.32,31.9,-43.6,0.02,223.05
5/13/2018,23:45:42,19.31,31.9,-43.5,0.02,228.083
5/13/2018,23:50:42,19.33,31.5,-43.4,0.02,233.133
5/13/2018,23:55:42,19.33,31.5,-43.3,0.02,238.267
5/14/2018,0:0:42,19.35,31.5,-43.1,0.02,243.483
5/14/2018,0:5:42,19.35,31.5,-42.9,0.02,249.183
5/14/2018,0:10:42,19.37,31.2,-42.6,0.02,254.8
5/14/2018,0:15:42,19.37,31.2,-42.4,0.02,260.333
5/14/2018,0:20:42,19.37,31.2,-42.1,0.02,265.783
5/14/2018,0:25:42,19.39,31.2,-41.8,0.02,271.15
5/14/2018,0:30:42,19.37,31.2,-41.5,0.02,276.433
5/14/2018,0:35:42,19.37,31.2,-41.1,0.02,281.633
5/14/2018,0:40:42,19.36,31.2,-40.8,0.02,286.75
5/14/2018,0:45:42,19.39,31.2,-40.4,0.02,291.783
5/14/2018,0:50:42,19.4,31.2,-40,0.02,296.833
5/14/2018,0:55:42,19.38,31.2,-39.5,0.02,301.967
5/14/2018,1:0:42,19.4,30.9,-39.1,0.02,307.183
5/14/2018,1:5:42,19.39,30.9,-38.6,0.02,312.883
5/14/2018,1:10:42,19.39,30.9,-38.1,0.02,318.5
5/14/2018,1:15:42,19.4,30.6,-37.6,0.02,324.033
5/14/2018,1:20:42,19.4,30.6,-37.1,0.02,329.483
5/14/2018,1:25:42,19.38,30.6,-36.5,0.02,334.85
5/14/2018,1:30:42,19.39,30.6,-35.9,0.02,340.133
5/14/2018,1:35:42,19.38,30.6,-35.4,0.02,345.333
5/14/2018,1:40:42,19.38,30.6,-34.8,0.02,350.45
5/14/2018,1:45:42,19.37,30.2,-34.1,0.02,355.483
5/14/2018,1:50:42,19.39,30.2,-33.5,0.02,360.533
5/14/2018,1:55:42,19.38,30.2,-32.9,0.02,365.667
5/14/2018,2:0:42,19.4,30.2,-32.2,0.02,370.883
5/14/2018,2:5:42,19.39,29.9,-31.5,0.02,376.583
5/14/2018,2:10:42,19.37,29.9,-30.9,0.02,382.2
5/14/2018,2:15:42,19.39,29.9,-30.2,0.02,387.733
5/14/2018,2:20:42,19.38,29.9,-29.4,0.02,393.183
5/14/2018,2:25:42,19.37,29.6,-28.7,0.02,398.55
5/14/2018,2:30:42,19.38,29.6,-28,0.02,403.833
5/14/2018,2:35:42,19.39,29.6,-27.2,0.02,409.033
5/14/2018,2:40:42,19.38,29.6,-26.5,0.02,414.15
5/14/2018,2:45:42,19.38,29.6,-25.7,0.02,419.183
5/14/2018,2:50:42,19.38,29.6,-24.9,0.02,424.233
5/14/2018,2:55:42,19.36,29.6,-24.2,0.02,429.367
5/14/2018,3:0:42,19.37,29.6,-23.4,0.02,434.583
5/14/2018,3:5:42,19.4,29.3,-22.6,0.02,440.283
5/14/2018,3:10:42,19.4,29.3,-21.8,0.02,445.9
5/14/2018,3:15:42,19.37,29.3,-20.9,0.02,451.433
5/14/2018,3:20:42,19.4,29.3,-20.1,0.02,456.883
5/14/2018,3:25:42,19.4,29.3,-19.3,0.02,462.25
5/14/2018,3:30:42,19.39,29.3,-18.4,0.02,467.533
5/14/2018,3:35:42,19.39,29.3,-17.6,0.02,472.733
5/14/2018,3:40:42,19.39,29.3,-16.7,0.02,477.85
5/14/2018,3:45:42,19.4,29.3,-15.9,0.02,482.883
5/14/2018,3:50:42,19.38,29.3,-15,0.02,487.933
5/14/2018,3:55:42,19.38,29.3,-14.1,0.02,493.067
5/14/2018,4:0:42,19.38,29.3,-13.3,0.02,498.283
5/14/2018,4:5:42,19.38,29.3,-12.4,0.02,503.983
5/14/2018,4:10:42,19.36,29.3,-11.5,0.02,509.6
5/14/2018,4:15:42,19.38,29.3,-10.6,0.02,515.133
5/14/2018,4:20:42,19.36,29,-9.7,0.02,520.583
5/14/2018,4:25:42,19.34,29,-8.8,0.02,525.95
5/14/2018,4:30:42,19.32,29,-7.9,0.02,531.233
5/14/2018,4:35:42,19.32,29,-7,0.02,536.433
5/14/2018,4:40:42,19.32,29,-6.1,0.02,541.55
5/14/2018,4:45:42,19.3,29,-5.1,0.02,546.583
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
5.88,19.4,17.9779,19.37,13.52,29,39.6,32.1067,31.2,10.6,

5/14/2018 -- 5/15/2018
5/14/2018,20:15:43,5.96,40.2,-16.1,0,0
5/14/2018,20:20:43,6.25,39.9,-16.9,0,5.46667
5/14/2018,20:25:43,6.58,39.3,-17.7,0,10.85
5/14/2018,20:30:43,6.99,39,-18.5,0,16.15
5/14/2018,20:35:43,7.55,38.6,-19.3,0,21.3667
5/14/2018,20:40:43,8.24,38.3,-20,0,26.5
5/14/2018,20:45:43,9.07,38,-20.8,0,31.55
5/14/2018,20:50:43,9.98,37.7,-21.5,0,36.5833
5/14/2018,20:55:43,10.95,37.3,-22.3,0,41.7
5/14/2018,21:0:43,12.02,37.3,-23,0,46.9
5/14/2018,21:5:43,13.12,37,-23.7,0,52.6167
5/14/2018,21:10:43,14.29,36.7,-24.5,0,58.25
5/14/2018,21:15:43,15.42,36.7,-25.2,0,63.8
5/14/2018,21:20:43,16.36,36.4,-25.8,0,69.2667
5/14/2018,21:25:43,17.13,36,-26.5,0,74.65
5/14/2018,21:30:43,17.76,35.7,-27.2,0,79.95
5/14/2018,21:35:43,18.26,35.7,-27.8,0,85.1667
5/14/2018,21:40:43,18.6,35.4,-28.5,0,90.3
5/14/2018,21:45:43,18.82,35.4,-29.1,0,95.35
5/14/2018,21:50:43,18.95,35.1,-29.7,0,100.383
5/14/2018,21:55:43,19.02,34.8,-30.3,0,105.5
5/14/2018,22:0:43,19.04,34.8,-30.9,0,110.7
5/14/2018,22:5:43,19.06,34.4,-31.5,0,116.417
5/14/2018,22:10:43,19.06,34.1,-32,0,122.05
5/14/2018,22:15:43,19.08,34.1,-32.5,0,127.6
5/14/2018,22:20:43,18.74,33.8,-33.1,0,133.067
5/14/2018,22:25:43,18.98,33.8,-33.6,0,138.45
5/14/2018,22:30:43,19.05,33.8,-34.1,0,143.75
5/14/2018,22:35:43,18.83,33.5,-34.5,0,148.967
5/14/2018,22:40:43,18.85,33.5,-35,0,154.1
5/14/2018,22:45:43,18.12,33.5,-35.4,0,159.15
5/14/2018,22:50:43,18.98,33.5,-35.8,0,164.183
5/14/2018,22:55:43,19.23,33.5,-36.2,0,169.3
5/14/2018,23:0:43,19.31,33.5,-36.6,0,174.5
5/14/2018,23:5:43,19.31,33.1,-36.9,0,180.217
5/14/2018,23:10:43,19.31,33.1,-37.2,0,185.85
5/14/2018,23:15:43,19.31,33.1,-37.5,0,191.4
5/14/2018,23:20:43,19.3,32.8,-37.8,0,196.867
5/14/2018,23:25:43,19.35,32.8,-38.1,0,202.25
5/14/2018,23:30:43,19.38,32.8,-38.3,0,207.55
5/14/2018,23:35:43,19.35,32.5,-38.5,0,212.767
5/14/2018,23:40:43,19.35,32.5,-38.7,0,217.9
5/14/2018,23:45:43,19.35,32.5,-38.9,0,222.95
5/14/2018,23:50:43,19.36,32.2,-39,0,227.983
5/14/2018,23:55:43,19.36,32.2,-39.2,0,233.1
5/15/2018,0:0:43,19.38,32.2,-39.3,0,238.3
5/15/2018,0:5:43,19.33,32.2,-39.3,0,244.017
5/15/2018,0:10:43,19.3,31.9,-39.4,0,249.65
5/15/2018,0:15:43,19.29,31.9,-39.4,0,255.2
5/15/2018,0:20:43,19.36,31.9,-39.4,0,260.667
5/15/2018,0:25:43,19.38,31.9,-39.4,0,266.05
5/15/2018,0:30:43,19.36,31.5,-39.3,0,271.35
5/15/2018,0:35:43,19.39,31.5,-39.2,0,276.567
5/15/2018,0:40:43,19.41,31.5,-39.1,0,281.7
5/15/2018,0:45:43,19.43,31.5,-39,0,286.75
5/15/2018,0:50:43,19.43,31.2,-38.9,0,291.783
5/15/2018,0:55:43,19.44,31.2,-38.7,0,296.9
5/15/2018,1:0:43,19.44,31.2,-38.5,0,302.1
5/15/2018,1:5:43,19.44,31.2,-38.3,0,307.817
5/15/2018,1:10:43,19.43,30.9,-38.1,0,313.45
5/15/2018,1:15:43,19.44,30.9,-37.8,0,319
5/15/2018,1:20:43,19.43,30.9,-37.5,0,324.467
5/15/2018,1:25:43,19.41,30.9,-37.2,0,329.85
5/15/2018,1:30:43,19.41,30.6,-36.9,0,335.15
5/15/2018,1:35:43,19.42,30.6,-36.5,0,340.367
5/15/2018,1:40:43,19.42,30.6,-36.1,0,345.5
5/15/2018,1:45:43,19.41,30.6,-35.8,0,350.55
5/15/2018,1:50:43,19.41,30.6,-35.3,0,355.583
5/15/2018,1:55:43,19.4,30.6,-34.9,0,360.7
5/15/2018,2:0:43,19.4,30.6,-34.5,0,365.9
5/15/2018,2:5:43,19.38,30.6,-34,0,371.617
5/15/2018,2:10:43,19.4,30.2,-33.5,0,377.25
5/15/2018,2:15:43,19.38,30.2,-33,0,382.8
5/15/2018,2:20:44,19.38,30.2,-32.5,0,388.283
5/15/2018,2:25:44,19.38,30.2,-31.9,0,393.683
5/15/2018,2:30:44,19.38,30.2,-31.4,0,399
5/15/2018,2:35:44,19.38,30.2,-30.8,0,404.233
5/15/2018,2:40:44,19.38,30.2,-30.2,0,409.383
5/15/2018,2:45:44,19.38,30.2,-29.6,0,414.45
5/15/2018,2:50:44,19.37,30.2,-29,0,419.467
5/15/2018,2:55:44,19.4,30.2,-28.4,0,424.567
5/15/2018,3:0:44,19.39,30.2,-27.8,0,429.75
